	id_midia	name	period	title	description	id	value	extract_date	period_extraction	year	day	id_tb_midias
3	17983677587408251	replies	lifetime	Respostas	Número total de respostas ao story	17983677587408251/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1798367758740825120240525replieslifetime
4	17983677587408251	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17983677587408251/insights/engagement/lifetime	19.0	2024-05-25	05	2024	25	1798367758740825120240525engagementlifetime
5	17983677587408251	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17983677587408251/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1798367758740825120240525video_viewslifetime
6	17983677587408251	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17983677587408251/insights/impressions/lifetime	118.0	2024-05-25	05	2024	25	1798367758740825120240525impressionslifetime
7	17983677587408251	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17983677587408251/insights/reach/lifetime	102.0	2024-05-25	05	2024	25	1798367758740825120240525reachlifetime
8	17983677587408251	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17983677587408251/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1798367758740825120240525savedlifetime
0	18276264910162723	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18276264910162723/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525taps_forwardlifetime
1	18276264910162723	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18276264910162723/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525taps_backlifetime
2	18276264910162723	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18276264910162723/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525exitslifetime
3	18276264910162723	replies	lifetime	Respostas	Número total de respostas ao story	18276264910162723/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525replieslifetime
4	18276264910162723	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18276264910162723/insights/engagement/lifetime	21.0	2024-05-25	05	2024	25	1827626491016272320240525engagementlifetime
5	18276264910162723	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18276264910162723/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525video_viewslifetime
6	18276264910162723	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18276264910162723/insights/impressions/lifetime	125.0	2024-05-25	05	2024	25	1827626491016272320240525impressionslifetime
7	18276264910162723	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18276264910162723/insights/reach/lifetime	109.0	2024-05-25	05	2024	25	1827626491016272320240525reachlifetime
8	18276264910162723	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18276264910162723/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1827626491016272320240525savedlifetime
0	18149116891307761	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18149116891307761/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525taps_forwardlifetime
1	18149116891307761	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18149116891307761/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525taps_backlifetime
2	18149116891307761	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18149116891307761/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525exitslifetime
3	18149116891307761	replies	lifetime	Respostas	Número total de respostas ao story	18149116891307761/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525replieslifetime
4	18149116891307761	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18149116891307761/insights/engagement/lifetime	9.0	2024-05-25	05	2024	25	1814911689130776120240525engagementlifetime
5	18149116891307761	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18149116891307761/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525video_viewslifetime
6	18149116891307761	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18149116891307761/insights/impressions/lifetime	91.0	2024-05-25	05	2024	25	1814911689130776120240525impressionslifetime
7	18149116891307761	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18149116891307761/insights/reach/lifetime	82.0	2024-05-25	05	2024	25	1814911689130776120240525reachlifetime
8	18149116891307761	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18149116891307761/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1814911689130776120240525savedlifetime
0	18005078747253576	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18005078747253576/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1800507874725357620240525taps_forwardlifetime
1	18005078747253576	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18005078747253576/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1800507874725357620240525taps_backlifetime
2	18005078747253576	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18005078747253576/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1800507874725357620240525exitslifetime
3	18005078747253576	replies	lifetime	Respostas	Número total de respostas ao story	18005078747253576/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1800507874725357620240525replieslifetime
4	18005078747253576	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18005078747253576/insights/engagement/lifetime	17.0	2024-05-25	05	2024	25	1800507874725357620240525engagementlifetime
5	18005078747253576	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18005078747253576/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1800507874725357620240525video_viewslifetime
6	18005078747253576	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18005078747253576/insights/impressions/lifetime	85.0	2024-05-25	05	2024	25	1800507874725357620240525impressionslifetime
7	18005078747253576	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18005078747253576/insights/reach/lifetime	66.0	2024-05-25	05	2024	25	1800507874725357620240525reachlifetime
8	18005078747253576	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18005078747253576/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1800507874725357620240525savedlifetime
0	17996237798221062	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17996237798221062/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1799623779822106220240525taps_forwardlifetime
1	17996237798221062	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17996237798221062/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1799623779822106220240525taps_backlifetime
2	17996237798221062	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17996237798221062/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1799623779822106220240525exitslifetime
3	17996237798221062	replies	lifetime	Respostas	Número total de respostas ao story	17996237798221062/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1799623779822106220240525replieslifetime
4	17996237798221062	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17996237798221062/insights/engagement/lifetime	15.0	2024-05-25	05	2024	25	1799623779822106220240525engagementlifetime
5	17996237798221062	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17996237798221062/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1799623779822106220240525video_viewslifetime
6	17996237798221062	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17996237798221062/insights/impressions/lifetime	65.0	2024-05-25	05	2024	25	1799623779822106220240525impressionslifetime
7	17996237798221062	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	17996237798221062/insights/reach/lifetime	58.0	2024-05-25	05	2024	25	1799623779822106220240525reachlifetime
8	17996237798221062	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17996237798221062/insights/saved/lifetime	2.0	2024-05-25	05	2024	25	1799623779822106220240525savedlifetime
0	18014754566080141	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18014754566080141/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525taps_forwardlifetime
1	18014754566080141	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18014754566080141/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525taps_backlifetime
2	18014754566080141	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18014754566080141/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525exitslifetime
3	18014754566080141	replies	lifetime	Respostas	Número total de respostas ao story	18014754566080141/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525replieslifetime
4	18014754566080141	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18014754566080141/insights/engagement/lifetime	22.0	2024-05-25	05	2024	25	1801475456608014120240525engagementlifetime
5	18014754566080141	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18014754566080141/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525video_viewslifetime
6	18014754566080141	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18014754566080141/insights/impressions/lifetime	109.0	2024-05-25	05	2024	25	1801475456608014120240525impressionslifetime
7	18014754566080141	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18014754566080141/insights/reach/lifetime	98.0	2024-05-25	05	2024	25	1801475456608014120240525reachlifetime
8	18014754566080141	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18014754566080141/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1801475456608014120240525savedlifetime
0	18028826005693449	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18028826005693449/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1802882600569344920240525taps_forwardlifetime
1	18028826005693449	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18028826005693449/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1802882600569344920240525taps_backlifetime
2	18028826005693449	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18028826005693449/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1802882600569344920240525exitslifetime
3	18028826005693449	replies	lifetime	Respostas	Número total de respostas ao story	18028826005693449/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1802882600569344920240525replieslifetime
4	18028826005693449	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18028826005693449/insights/engagement/lifetime	10.0	2024-05-25	05	2024	25	1802882600569344920240525engagementlifetime
5	18028826005693449	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18028826005693449/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1802882600569344920240525video_viewslifetime
6	18028826005693449	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18028826005693449/insights/impressions/lifetime	102.0	2024-05-25	05	2024	25	1802882600569344920240525impressionslifetime
7	18028826005693449	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18028826005693449/insights/reach/lifetime	91.0	2024-05-25	05	2024	25	1802882600569344920240525reachlifetime
8	18028826005693449	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18028826005693449/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1802882600569344920240525savedlifetime
0	18032981563739916	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18032981563739916/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525taps_forwardlifetime
1	18032981563739916	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18032981563739916/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525taps_backlifetime
2	18032981563739916	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18032981563739916/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525exitslifetime
3	18032981563739916	replies	lifetime	Respostas	Número total de respostas ao story	18032981563739916/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525replieslifetime
4	18032981563739916	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18032981563739916/insights/engagement/lifetime	27.0	2024-05-25	05	2024	25	1803298156373991620240525engagementlifetime
5	18032981563739916	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18032981563739916/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525video_viewslifetime
6	18032981563739916	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18032981563739916/insights/impressions/lifetime	104.0	2024-05-25	05	2024	25	1803298156373991620240525impressionslifetime
7	18032981563739916	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	18032981563739916/insights/reach/lifetime	94.0	2024-05-25	05	2024	25	1803298156373991620240525reachlifetime
8	18032981563739916	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18032981563739916/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1803298156373991620240525savedlifetime
0	18326579032099902	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18326579032099902/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525taps_forwardlifetime
1	18326579032099902	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18326579032099902/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525taps_backlifetime
2	18326579032099902	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18326579032099902/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525exitslifetime
3	18326579032099902	replies	lifetime	Respostas	Número total de respostas ao story	18326579032099902/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525replieslifetime
4	18326579032099902	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18326579032099902/insights/engagement/lifetime	5.0	2024-05-25	05	2024	25	1832657903209990220240525engagementlifetime
5	18326579032099902	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18326579032099902/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525video_viewslifetime
6	18326579032099902	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18326579032099902/insights/impressions/lifetime	69.0	2024-05-25	05	2024	25	1832657903209990220240525impressionslifetime
7	18326579032099902	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18326579032099902/insights/reach/lifetime	53.0	2024-05-25	05	2024	25	1832657903209990220240525reachlifetime
8	18326579032099902	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18326579032099902/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1832657903209990220240525savedlifetime
0	18006275992961972	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18006275992961972/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525taps_forwardlifetime
1	18006275992961972	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18006275992961972/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525taps_backlifetime
2	18006275992961972	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18006275992961972/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525exitslifetime
3	18006275992961972	replies	lifetime	Respostas	Número total de respostas ao story	18006275992961972/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525replieslifetime
4	18006275992961972	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18006275992961972/insights/engagement/lifetime	3.0	2024-05-25	05	2024	25	1800627599296197220240525engagementlifetime
5	18006275992961972	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18006275992961972/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525video_viewslifetime
6	18006275992961972	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18006275992961972/insights/impressions/lifetime	48.0	2024-05-25	05	2024	25	1800627599296197220240525impressionslifetime
7	18006275992961972	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18006275992961972/insights/reach/lifetime	39.0	2024-05-25	05	2024	25	1800627599296197220240525reachlifetime
8	18006275992961972	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18006275992961972/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1800627599296197220240525savedlifetime
0	18032597344644097	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	18032597344644097/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525taps_forwardlifetime
1	18032597344644097	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	18032597344644097/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525taps_backlifetime
2	18032597344644097	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	18032597344644097/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525exitslifetime
3	18032597344644097	replies	lifetime	Respostas	Número total de respostas ao story	18032597344644097/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525replieslifetime
4	18032597344644097	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	18032597344644097/insights/engagement/lifetime	3.0	2024-05-25	05	2024	25	1803259734464409720240525engagementlifetime
5	18032597344644097	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	18032597344644097/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525video_viewslifetime
6	18032597344644097	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	18032597344644097/insights/impressions/lifetime	48.0	2024-05-25	05	2024	25	1803259734464409720240525impressionslifetime
7	18032597344644097	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	18032597344644097/insights/reach/lifetime	38.0	2024-05-25	05	2024	25	1803259734464409720240525reachlifetime
8	18032597344644097	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	18032597344644097/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1803259734464409720240525savedlifetime
0	17980478672546161	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17980478672546161/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1798047867254616120240525taps_forwardlifetime
1	17980478672546161	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17980478672546161/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1798047867254616120240525taps_backlifetime
2	17980478672546161	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17980478672546161/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1798047867254616120240525exitslifetime
3	17980478672546161	replies	lifetime	Respostas	Número total de respostas ao story	17980478672546161/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1798047867254616120240525replieslifetime
4	17980478672546161	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17980478672546161/insights/engagement/lifetime	11.0	2024-05-25	05	2024	25	1798047867254616120240525engagementlifetime
5	17980478672546161	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17980478672546161/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1798047867254616120240525video_viewslifetime
6	17980478672546161	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17980478672546161/insights/impressions/lifetime	86.0	2024-05-25	05	2024	25	1798047867254616120240525impressionslifetime
7	17980478672546161	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17980478672546161/insights/reach/lifetime	72.0	2024-05-25	05	2024	25	1798047867254616120240525reachlifetime
8	17980478672546161	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17980478672546161/insights/saved/lifetime	1.0	2024-05-25	05	2024	25	1798047867254616120240525savedlifetime
0	17858799921017149	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	17858799921017149/insights/reach/lifetime	73.0	2024-05-25	05	2024	25	1785879992101714920240525reachlifetime
1	17858799921017149	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	17858799921017149/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1785879992101714920240525savedlifetime
0	17927529029789580	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	17927529029789580/insights/reach/lifetime	49.0	2024-05-25	05	2024	25	1792752902978958020240525reachlifetime
1	17927529029789580	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	17927529029789580/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1792752902978958020240525savedlifetime
0	18112835173336935	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este reel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do seu reel pelas mesmas contas. Esta métrica é estimada.	18112835173336935/insights/reach/lifetime	81.0	2024-05-25	05	2024	25	1811283517333693520240525reachlifetime
1	18112835173336935	saved	lifetime	Salvo	O número de vezes que seu reel foi salvo.	18112835173336935/insights/saved/lifetime	0.0	2024-05-25	05	2024	25	1811283517333693520240525savedlifetime
0	17977771859401472	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17977771859401472/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1797777185940147220240525taps_forwardlifetime
1	17977771859401472	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17977771859401472/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1797777185940147220240525taps_backlifetime
2	17977771859401472	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17977771859401472/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1797777185940147220240525exitslifetime
3	17977771859401472	replies	lifetime	Respostas	Número total de respostas ao story	17977771859401472/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1797777185940147220240525replieslifetime
4	17977771859401472	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17977771859401472/insights/engagement/lifetime	28.0	2024-05-25	05	2024	25	1797777185940147220240525engagementlifetime
5	17977771859401472	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17977771859401472/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1797777185940147220240525video_viewslifetime
6	17977771859401472	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17977771859401472/insights/impressions/lifetime	232.0	2024-05-25	05	2024	25	1797777185940147220240525impressionslifetime
7	17977771859401472	reach	lifetime	Contas alcançadas	O número de contas únicas que viram esta publicação pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações da sua publicação pelas mesmas contas. Essa métrica é estimada.	17977771859401472/insights/reach/lifetime	216.0	2024-05-25	05	2024	25	1797777185940147220240525reachlifetime
8	17977771859401472	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17977771859401472/insights/saved/lifetime	16.0	2024-05-25	05	2024	25	1797777185940147220240525savedlifetime
0	17999631694815784	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17999631694815784/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1799963169481578420240525taps_forwardlifetime
1	17999631694815784	taps_back	lifetime	Toques para voltar	Número total de toques para ver a foto ou o vídeo anterior deste story	17999631694815784/insights/taps_back/lifetime	0.0	2024-05-25	05	2024	25	1799963169481578420240525taps_backlifetime
2	17999631694815784	exits	lifetime	Saídas	Número de vezes que alguém saiu do story	17999631694815784/insights/exits/lifetime	0.0	2024-05-25	05	2024	25	1799963169481578420240525exitslifetime
3	17999631694815784	replies	lifetime	Respostas	Número total de respostas ao story	17999631694815784/insights/replies/lifetime	0.0	2024-05-25	05	2024	25	1799963169481578420240525replieslifetime
4	17999631694815784	engagement	lifetime	Engajamento	Número total de curtidas, comentários e salvamentos no objeto de mídia	17999631694815784/insights/engagement/lifetime	394.0	2024-05-25	05	2024	25	1799963169481578420240525engagementlifetime
5	17999631694815784	video_views	lifetime	Visualizações de vídeo	Número total de vezes que o vídeo foi visto	17999631694815784/insights/video_views/lifetime	0.0	2024-05-25	05	2024	25	1799963169481578420240525video_viewslifetime
6	17999631694815784	impressions	lifetime	Impressões	O número de vezes que a sua publicação foi exibida na tela.	17999631694815784/insights/impressions/lifetime	320.0	2024-05-25	05	2024	25	1799963169481578420240525impressionslifetime
7	17999631694815784	reach	lifetime	Contas alcançadas	O número de contas únicas que viram este contêiner de carrossel pelo menos uma vez. O alcance é diferente das impressões, que podem incluir várias visualizações do contêiner de carrossel pelas mesmas contas. Essa métrica é estimada.	17999631694815784/insights/reach/lifetime	291.0	2024-05-25	05	2024	25	1799963169481578420240525reachlifetime
8	17999631694815784	saved	lifetime	Salvo	O número de vezes que sua publicação foi salva.	17999631694815784/insights/saved/lifetime	3.0	2024-05-25	05	2024	25	1799963169481578420240525savedlifetime
0	17868068480908352	taps_forward	lifetime	Toques para avançar	Número total de toques para ver a foto ou vídeo seguinte deste story	17868068480908352/insights/taps_forward/lifetime	0.0	2024-05-25	05	2024	25	1786806848090835220240525taps_forwardlifetime
